0.1667,0.0833,0.125,0.0833,0.125,0.25,0.1667,0.125,0.0833,0.1667,0.125,0.0417,0.0833,0.125,0.2917,0.0417,0.0833,0.0833,0.125,0.1667,0.0833,0.125,0.125,0.2083,0.1667,0.0833,0.125,0.2083,0.4412,0.4857,0.5185,0.5417,0.7083,0.625,0.64,0.5833,0.6,0.52,0.5417,0.52,1.0,0.6667,0.5417,0.5417,0.5,0.5417,0.5,0.0833,0.0833,0.1667,0.0417,0.1667,0.125,0.25,0.4167,0.125,0.0417,0.125,0.125,0.1667,0.125,0.125,0.125,0.0417,0.1667,0.25,0.125,0.1667,0.1667,0.1667,0.0833,0.1667,0.1667,0.1667,0.2083,0.1667,0.0417
0.125,0.125,0.1667,0.0833,0.125,0.25,0.125,0.0833,0.0833,0.125,0.0833,0.0833,0.0417,0.125,0.2083,0.0833,0.0833,0.0833,0.125,0.125,0.0833,0.125,0.0833,0.1667,0.125,0.0833,0.125,0.25,0.4706,0.4286,0.5185,0.5417,0.625,0.625,0.6,0.5833,0.56,0.64,0.5833,0.52,0.6667,1.0,0.5,0.5,0.4583,0.5,0.4583,0.0833,0.0833,0.1667,0.125,0.1667,0.125,0.25,0.375,0.125,0.0833,0.1667,0.125,0.1667,0.125,0.1667,0.125,0.0,0.1667,0.25,0.125,0.125,0.1667,0.125,0.0833,0.125,0.125,0.125,0.2083,0.125,0.0417
0.2273,0.1364,0.2273,0.0909,0.2273,0.2727,0.1818,0.1364,0.1364,0.1364,0.0909,0.0909,0.0455,0.2273,0.1364,0.0455,0.0909,0.0909,0.0909,0.1364,0.0909,0.1818,0.0909,0.2273,0.1364,0.0909,0.1364,0.2727,0.3529,0.4,0.4815,0.4583,0.5455,0.5,0.48,0.5,0.48,0.44,0.5455,0.48,0.5417,0.5,1.0,0.5909,0.5909,0.5909,0.5909,0.0909,0.1364,0.1818,0.0455,0.1818,0.1818,0.2727,0.3636,0.1818,0.0909,0.1364,0.2273,0.2273,0.1364,0.1364,0.1818,0.0455,0.2273,0.3182,0.2727,0.1818,0.2273,0.2273,0.1364,0.1364,0.2273,0.1364,0.1818,0.1364,0.0455
0.2353,0.1176,0.1765,0.1176,0.1765,0.3529,0.2941,0.1176,0.1176,0.2941,0.1176,0.0588,0.0588,0.1765,0.1176,0.0588,0.1176,0.1176,0.0588,0.1176,0.1176,0.2353,0.0588,0.2353,0.1765,0.1176,0.1765,0.3529,0.3529,0.3714,0.4815,0.5,0.5238,0.4583,0.56,0.5,0.52,0.48,0.6111,0.44,0.5417,0.5,0.5909,1.0,0.6667,0.75,0.7647,0.1176,0.1176,0.2353,0.0,0.2353,0.2353,0.3529,0.2941,0.2353,0.0588,0.2353,0.2353,0.2353,0.1765,0.1765,0.2353,0.0,0.2941,0.4118,0.1765,0.2353,0.2353,0.2353,0.3158,0.1765,0.1765,0.1765,0.1176,0.1765,0.0588
0.1905,0.0952,0.1905,0.1429,0.1905,0.2857,0.1905,0.0952,0.0952,0.1905,0.1905,0.0476,0.0,0.1905,0.0476,0.0476,0.0952,0.0952,0.0952,0.1905,0.0952,0.1429,0.0476,0.3333,0.1429,0.0952,0.1429,0.3333,0.3824,0.4286,0.4815,0.5,0.5238,0.5,0.48,0.5,0.52,0.52,0.5238,0.56,0.5,0.4583,0.5909,0.6667,1.0,0.7143,0.619,0.0952,0.1905,0.1905,0.0476,0.1905,0.1429,0.2857,0.381,0.1429,0.0952,0.1905,0.1905,0.1905,0.1905,0.1429,0.1429,0.0476,0.2381,0.2857,0.1429,0.1429,0.1905,0.1905,0.1905,0.1429,0.1429,0.1429,0.1905,0.1905,0.0476
0.25,0.15,0.2,0.1,0.25,0.3,0.25,0.1,0.1,0.2,0.15,0.15,0.05,0.2,0.1,0.05,0.1,0.1,0.1,0.15,0.15,0.25,0.05,0.3,0.15,0.15,0.15,0.4,0.3824,0.4,0.5185,0.5,0.5238,0.5,0.52,0.5,0.56,0.48,0.6,0.48,0.5417,0.5,0.5909,0.75,0.7143,1.0,0.65,0.1,0.15,0.2,0.05,0.2,0.25,0.3,0.35,0.3,0.05,0.2,0.2,0.25,0.2,0.15,0.15,0.05,0.35,0.4,0.2,0.15,0.2,0.25,0.2,0.15,0.15,0.15,0.15,0.15,0.05
0.1875,0.125,0.1875,0.125,0.1875,0.375,0.25,0.125,0.125,0.1875,0.1875,0.0625,0.0,0.125,0.0625,0.0625,0.1875,0.125,0.0625,0.125,0.125,0.1875,0.0625,0.1875,0.1875,0.0625,0.1875,0.3125,0.3529,0.3429,0.4074,0.5,0.5238,0.4583,0.48,0.5,0.52,0.48,0.6111,0.44,0.5,0.4583,0.5909,0.7647,0.619,0.65,1.0,0.125,0.125,0.25,0.0,0.25,0.1875,0.375,0.25,0.1875,0.0625,0.1875,0.1875,0.25,0.1875,0.1875,0.1875,0.0,0.25,0.375,0.1875,0.125,0.25,0.1875,0.2105,0.1875,0.125,0.125,0.125,0.1875,0.0
0.0833,0.0,0.1111,0.125,0.1,0.2222,0.0,0.1111,0.125,0.2,0.1,0.2857,0.1,0.2,0.0,0.1667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0667,0.1,0.0,0.3333,0.1538,0.0588,0.0571,0.0741,0.0833,0.0952,0.0833,0.12,0.0909,0.08,0.08,0.1111,0.08,0.0833,0.0833,0.0909,0.1176,0.0952,0.1,0.125,1.0,0.125,0.1818,0.0,0.1,0.0,0.1111,0.0667,0.0,0.0,0.1429,0.1538,0.0833,0.1,0.0,0.1429,0.1,0.0833,0.1,0.1111,0.1111,0.0909,0.0714,0.0526,0.0,0.0,0.0,0.1,0.0769,0.0
0.25,0.2727,0.2222,0.75,0.2,0.2222,0.2222,0.2222,0.375,0.3,0.0,0.0,0.2,0.2667,0.1,0.125,0.25,0.0,0.0,0.1111,0.0,0.375,0.125,0.2,0.3,0.0,0.125,0.1538,0.1176,0.0857,0.0741,0.125,0.0952,0.0833,0.16,0.0909,0.08,0.08,0.1111,0.08,0.0833,0.0833,0.1364,0.1176,0.1905,0.15,0.125,0.125,1.0,0.4545,0.2222,0.2,0.25,0.1111,0.1333,0.2222,0.0,0.0,0.2308,0.25,0.3,0.0,0.25,0.0,0.25,0.2,0.2222,0.2222,0.2727,0.2857,0.2105,0.2222,0.2308,0.2308,0.3,0.2308,0.125
0.3333,0.0909,0.0909,0.3636,0.2727,0.2727,0.3636,0.1818,0.3636,0.1818,0.0,0.0,0.0,0.3333,0.0909,0.1818,0.1818,0.0909,0.0,0.0909,0.0909,0.2727,0.0909,0.2,0.2727,0.0909,0.0909,0.2308,0.1176,0.1143,0.1481,0.1667,0.1905,0.1667,0.16,0.1818,0.16,0.16,0.2222,0.16,0.1667,0.1667,0.1818,0.2353,0.1905,0.2,0.25,0.1818,0.4545,1.0,0.0909,0.1818,0.2727,0.0909,0.0,0.1818,0.0,0.0909,0.3846,0.3333,0.2727,0.0909,0.1818,0.0,0.3333,0.2727,0.2727,0.1818,0.1818,0.2143,0.2105,0.1818,0.3077,0.2308,0.1818,0.2308,0.0909
0.0833,0.0,0.0,0.3333,0.2,0.0,0.0,0.0,0.1111,0.1,0.0,0.2222,0.0,0.0667,0.0,0.1111,0.1111,0.0,0.0,0.0,0.0,0.1111,0.1111,0.2,0.1,0.0,0.1111,0.0769,0.0882,0.0857,0.1111,0.125,0.0476,0.125,0.08,0.1364,0.12,0.08,0.1111,0.08,0.0417,0.125,0.0455,0.0,0.0476,0.05,0.0,0.0,0.2222,0.0909,1.0,0.1,0.1111,0.0,0.1333,0.0,0.0,0.1111,0.0769,0.1667,0.0,0.0,0.0,0.1,0.0833,0.0,0.0,0.1111,0.0909,0.1429,0.1053,0.1111,0.0769,0.0769,0.1,0.0769,0.1111
0.1667,0.1818,0.1,0.2,0.4,0.3,0.2,0.2,0.2,0.3,0.0,0.1,0.0,0.1333,0.0,0.1,0.2,0.0,0.0,0.0,0.1,0.2,0.3,0.2,0.2,0.1,0.1,0.2308,0.1176,0.1143,0.1481,0.1667,0.1905,0.1667,0.16,0.1818,0.16,0.16,0.2222,0.16,0.1667,0.1667,0.1818,0.2353,0.1905,0.2,0.25,0.1,0.2,0.1818,0.1,1.0,0.3,0.2,0.2,0.3,0.1,0.2,0.3077,0.5,0.3,0.0,0.2,0.0,0.25,0.3,0.2,0.2,0.1818,0.2857,0.1579,0.2,0.1538,0.2308,0.2,0.3077,0.1
0.3333,0.2727,0.2222,0.25,0.4,0.2222,0.2222,0.1111,0.25,0.3,0.0,0.0,0.1,0.1333,0.1,0.0,0.25,0.125,0.0,0.0,0.0,0.75,0.125,0.2667,0.2,0.0,0.0,0.3077,0.0882,0.0857,0.1111,0.125,0.1429,0.125,0.12,0.1364,0.12,0.12,0.1667,0.12,0.125,0.125,0.1818,0.2353,0.1429,0.25,0.1875,0.0,0.25,0.2727,0.1111,0.3,1.0,0.1111,0.1333,0.4444,0.0,0.0,0.2308,0.3333,0.3,0.0,0.25,0.0,0.3333,0.5,0.3333,0.2222,0.2727,0.2857,0.1579,0.2222,0.1538,0.2308,0.2,0.1538,0.0
0.1667,0.0909,0.1111,0.1111,0.2,0.2222,0.1111,0.1111,0.1111,0.1,0.1,0.0,0.0,0.1333,0.2,0.1111,0.1111,0.0,0.1111,0.0,0.1111,0.1111,0.1111,0.2,0.1,0.1111,0.1111,0.2308,0.1765,0.1714,0.2222,0.25,0.2857,0.25,0.24,0.2727,0.24,0.24,0.3333,0.24,0.25,0.25,0.2727,0.3529,0.2857,0.3,0.375,0.1111,0.1111,0.0909,0.0,0.2,0.1111,1.0,0.4,0.2222,0.0,0.1111,0.1538,0.1667,0.1,0.1111,0.1111,0.0,0.1667,0.3,0.1111,0.1111,0.1818,0.1429,0.1579,0.1111,0.1538,0.0769,0.1,0.1538,0.0
0.0,0.0667,0.1333,0.1333,0.2,0.2,0.2,0.0667,0.1333,0.1333,0.1333,0.0667,0.0667,0.0,0.1333,0.0667,0.1333,0.0,0.1333,0.1333,0.0667,0.1333,0.0667,0.0,0.1333,0.0667,0.1333,0.0667,0.2941,0.3429,0.4074,0.5,0.4286,0.4583,0.44,0.5455,0.48,0.48,0.6111,0.48,0.4167,0.375,0.3636,0.2941,0.381,0.35,0.25,0.0667,0.1333,0.0,0.1333,0.2,0.1333,0.4,1.0,0.2,0.1333,0.2,0.0,0.0,0.1333,0.0667,0.1333,0.0667,0.0667,0.2,0.1333,0.2,0.1333,0.0,0.0526,0.1333,0.0667,0.0667,0.1333,0.1333,0.0667
0.3333,0.2727,0.1111,0.2222,0.3,0.2222,0.3333,0.1111,0.2222,0.4,0.1,0.1111,0.1,0.2667,0.1,0.0,0.2222,0.1111,0.0,0.0,0.1111,0.4444,0.2222,0.4,0.2,0.0,0.0,0.3077,0.0882,0.1143,0.1111,0.125,0.1429,0.125,0.16,0.1364,0.12,0.12,0.1667,0.12,0.125,0.125,0.1818,0.2353,0.1429,0.3,0.1875,0.0,0.2222,0.1818,0.0,0.3,0.4444,0.2222,0.2,1.0,0.0,0.0,0.2308,0.3333,0.2,0.0,0.2222,0.0,0.3333,0.4,0.2222,0.2222,0.2727,0.2857,0.2105,0.2222,0.1538,0.3077,0.2,0.1538,0.1111
0.0,0.0909,0.1111,0.0,0.1,0.0,0.2222,0.1111,0.125,0.0,0.0,0.1429,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.1111,0.1429,0.0,0.0,0.0667,0.0,0.0,0.0,0.0769,0.0588,0.0571,0.037,0.0833,0.0476,0.0833,0.04,0.0909,0.08,0.12,0.1111,0.08,0.0417,0.0833,0.0909,0.0588,0.0952,0.05,0.0625,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1333,0.0,1.0,0.1429,0.0,0.0,0.1,0.1111,0.0,0.2,0.0,0.0,0.0,0.0,0.1818,0.0,0.0526,0.0,0.0,0.0,0.1,0.0,0.1429
0.0,0.0909,0.2222,0.125,0.3,0.2222,0.1111,0.1111,0.0,0.1,0.0,0.1429,0.1,0.0667,0.1,0.0,0.1429,0.0,0.2222,0.1111,0.1429,0.0,0.0,0.2,0.1,0.2857,0.2857,0.2308,0.1176,0.1429,0.1852,0.1667,0.1429,0.125,0.16,0.1818,0.2,0.2,0.1667,0.2,0.125,0.1667,0.1364,0.2353,0.1905,0.2,0.1875,0.1429,0.0,0.0909,0.1111,0.2,0.0,0.1111,0.2,0.0,0.1429,1.0,0.3077,0.3333,0.2,0.2222,0.0,0.0,0.0833,0.1,0.0,0.1111,0.0909,0.1429,0.1053,0.1111,0.0,0.0769,0.0,0.0769,0.1429
0.3077,0.1538,0.2308,0.3077,0.3846,0.3077,0.2308,0.0769,0.1538,0.2308,0.0,0.1538,0.0,0.4,0.2308,0.1538,0.1538,0.0769,0.1538,0.1538,0.2308,0.2308,0.1538,0.2667,0.3077,0.2308,0.0769,0.1538,0.1471,0.1714,0.2222,0.0833,0.0952,0.125,0.16,0.0909,0.08,0.08,0.1111,0.08,0.125,0.125,0.2273,0.2353,0.1905,0.2,0.1875,0.1538,0.2308,0.3846,0.0769,0.3077,0.2308,0.1538,0.0,0.2308,0.0,0.3077,1.0,0.3077,0.3077,0.2308,0.2308,0.0,0.1538,0.2308,0.2308,0.1538,0.1538,0.2143,0.2105,0.1538,0.3077,0.2308,0.2308,0.1538,0.0769
0.25,0.1667,0.1667,0.25,0.4167,0.4167,0.1667,0.1667,0.1667,0.3333,0.0,0.25,0.0,0.1333,0.0833,0.0,0.1667,0.0833,0.0833,0.0,0.1667,0.25,0.1667,0.4,0.1667,0.0833,0.0833,0.3846,0.1176,0.1143,0.1481,0.1667,0.1905,0.1667,0.16,0.1818,0.16,0.16,0.2222,0.16,0.1667,0.1667,0.2273,0.2353,0.1905,0.25,0.25,0.0833,0.25,0.3333,0.1667,0.5,0.3333,0.1667,0.0,0.3333,0.0,0.3333,0.3077,1.0,0.5,0.1667,0.1667,0.0,0.3333,0.4167,0.1667,0.1667,0.25,0.2857,0.2105,0.1667,0.1538,0.1538,0.1667,0.1538,0.0833
0.1667,0.2727,0.1,0.3,0.3,0.3,0.3,0.1,0.2,0.2,0.0,0.1,0.0,0.1333,0.0,0.1,0.2,0.0,0.1,0.0,0.2,0.2,0.1,0.2667,0.2,0.2,0.2,0.3077,0.1176,0.0857,0.1111,0.125,0.1429,0.125,0.12,0.1364,0.12,0.12,0.1667,0.12,0.125,0.125,0.1364,0.1765,0.1905,0.2,0.1875,0.1,0.3,0.2727,0.0,0.3,0.3,0.1,0.1333,0.2,0.1,0.2,0.3077,0.5,1.0,0.1,0.2,0.0,0.1667,0.2,0.2,0.2,0.1818,0.2143,0.1579,0.2,0.2308,0.1538,0.2,0.2308,0.0
0.0,0.0,0.0,0.0,0.1,0.1111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0667,0.1,0.0,0.0,0.0,0.1111,0.0,0.1111,0.0,0.0,0.1333,0.1,0.1111,0.1111,0.0769,0.1176,0.0857,0.1111,0.1667,0.1905,0.125,0.16,0.1818,0.12,0.12,0.1667,0.12,0.125,0.1667,0.1364,0.1765,0.1429,0.15,0.1875,0.0,0.0,0.0909,0.0,0.0,0.0,0.1111,0.0667,0.0,0.1111,0.2222,0.2308,0.1667,0.1,1.0,0.0,0.0,0.0833,0.0,0.0,0.0,0.0909,0.0,0.0526,0.0,0.0769,0.0769,0.0,0.0,0.0
0.25,0.1818,0.2222,0.25,0.2,0.2222,0.2222,0.1111,0.25,0.3,0.1,0.0,0.2,0.2,0.1,0.0,0.4286,0.1429,0.1111,0.0,0.0,0.25,0.125,0.1333,0.2,0.0,0.0,0.1538,0.0882,0.0857,0.1111,0.125,0.1429,0.125,0.12,0.1364,0.12,0.12,0.1667,0.12,0.125,0.125,0.1818,0.2353,0.1429,0.15,0.1875,0.1429,0.25,0.1818,0.0,0.2,0.25,0.1111,0.1333,0.2222,0.0,0.0,0.2308,0.1667,0.2,0.0,1.0,0.0,0.25,0.3,0.2222,0.3333,0.1818,0.1429,0.1053,0.2222,0.2308,0.1538,0.2,0.1538,0.0
0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.1,0.2,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0588,0.0286,0.037,0.0833,0.0,0.0417,0.0,0.0455,0.04,0.04,0.0556,0.04,0.0417,0.0,0.0455,0.0,0.0476,0.05,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0667,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.0,0.0909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
0.5,0.25,0.1667,0.1667,0.3333,0.5,0.3333,0.1667,0.1667,0.3333,0.1667,0.0833,0.0,0.2,0.1667,0.0833,0.1667,0.0833,0.0,0.0833,0.0833,0.3333,0.0833,0.3333,0.25,0.1667,0.0833,0.3846,0.1176,0.1143,0.1481,0.1667,0.1905,0.1667,0.16,0.1818,0.16,0.16,0.2222,0.16,0.1667,0.1667,0.2273,0.2941,0.2381,0.35,0.25,0.0833,0.25,0.3333,0.0833,0.25,0.3333,0.1667,0.0667,0.3333,0.0,0.0833,0.1538,0.3333,0.1667,0.0833,0.25,0.0,1.0,0.5833,0.3333,0.25,0.3333,0.3571,0.3158,0.25,0.2308,0.3077,0.25,0.2308,0.0
0.4167,0.2727,0.2,0.2,0.3,0.4,0.3,0.1,0.2,0.2,0.1,0.1,0.0,0.2,0.1,0.0,0.2,0.2,0.1,0.0,0.2,0.5,0.1,0.3333,0.2,0.1,0.1,0.3846,0.1765,0.1714,0.2222,0.25,0.2857,0.25,0.24,0.2727,0.24,0.24,0.3333,0.24,0.25,0.25,0.3182,0.4118,0.2857,0.4,0.375,0.1,0.2,0.2727,0.0,0.3,0.5,0.3,0.2,0.4,0.0,0.1,0.2308,0.4167,0.2,0.0,0.3,0.0,0.5833,1.0,0.4,0.2,0.2727,0.3571,0.2632,0.2,0.1538,0.2308,0.2,0.1538,0.0
0.25,0.1818,0.1111,0.2222,0.2,0.2222,0.3333,0.2222,0.3333,0.2,0.0,0.1111,0.2,0.2667,0.1,0.1111,0.2222,0.2222,0.0,0.0,0.0,0.3333,0.2222,0.1333,0.2,0.1111,0.0,0.1538,0.0882,0.0857,0.1111,0.125,0.1429,0.125,0.12,0.1364,0.12,0.12,0.1667,0.12,0.125,0.125,0.2727,0.1765,0.1429,0.2,0.1875,0.1111,0.2222,0.2727,0.0,0.2,0.3333,0.1111,0.1333,0.2222,0.0,0.0,0.2308,0.1667,0.2,0.0,0.2222,0.1,0.3333,0.4,1.0,0.2222,0.2727,0.1429,0.1579,0.2222,0.2308,0.1538,0.2,0.2308,0.0
0.1667,0.1818,0.1111,0.2222,0.2,0.2222,0.2222,0.1111,0.2222,0.5,0.0,0.0,0.2,0.1333,0.1,0.1111,0.3333,0.0,0.1111,0.0,0.0,0.2222,0.2222,0.2,0.3,0.1111,0.0,0.2308,0.1176,0.1429,0.1111,0.1667,0.1429,0.125,0.2,0.1364,0.12,0.16,0.1667,0.12,0.1667,0.125,0.1818,0.2353,0.1429,0.15,0.125,0.1111,0.2222,0.1818,0.1111,0.2,0.2222,0.1111,0.2,0.2222,0.0,0.1111,0.1538,0.1667,0.2,0.0,0.3333,0.0,0.25,0.2,0.2222,1.0,0.5455,0.4286,0.3158,0.6667,0.4615,0.4615,0.6,0.5385,0.0
0.25,0.1818,0.1818,0.1818,0.2727,0.2727,0.1818,0.2727,0.2727,0.4545,0.0909,0.1818,0.0909,0.1333,0.0909,0.0909,0.2727,0.0909,0.0909,0.0909,0.0909,0.2727,0.1818,0.2667,0.1818,0.1818,0.0909,0.2308,0.1176,0.1143,0.1481,0.1667,0.1905,0.1667,0.16,0.1818,0.16,0.16,0.2222,0.16,0.1667,0.1667,0.2273,0.2353,0.1905,0.2,0.25,0.0909,0.2727,0.1818,0.0909,0.1818,0.2727,0.1818,0.1333,0.2727,0.1818,0.0909,0.1538,0.25,0.1818,0.0909,0.1818,0.0909,0.3333,0.2727,0.2727,0.5455,1.0,0.4286,0.3684,0.5455,0.4615,0.4615,0.6364,0.4615,0.1818
0.4286,0.2143,0.1429,0.2143,0.3571,0.2143,0.2143,0.1429,0.1429,0.3571,0.0,0.1429,0.0,0.2,0.1429,0.0714,0.2143,0.0714,0.1429,0.1429,0.0714,0.2857,0.1429,0.4667,0.2143,0.1429,0.0714,0.2857,0.1176,0.1714,0.1111,0.125,0.0476,0.125,0.16,0.0909,0.08,0.12,0.0556,0.08,0.1667,0.125,0.2273,0.2353,0.1905,0.25,0.1875,0.0714,0.2857,0.2143,0.1429,0.2857,0.2857,0.1429,0.0,0.2857,0.0,0.1429,0.2143,0.2857,0.2143,0.0,0.1429,0.0,0.3571,0.3571,0.1429,0.4286,0.4286,1.0,0.4737,0.4286,0.4286,0.5,0.5,0.5,0.0
0.3158,0.1579,0.1579,0.1579,0.2105,0.2632,0.1579,0.1579,0.1053,0.3684,0.1053,0.1053,0.1053,0.1579,0.1579,0.0526,0.1579,0.0526,0.1053,0.1053,0.0526,0.1579,0.1579,0.3158,0.2105,0.1053,0.0526,0.3158,0.0882,0.1143,0.1111,0.0833,0.0,0.125,0.12,0.0455,0.12,0.04,0.0526,0.08,0.0833,0.0833,0.1364,0.3158,0.1905,0.2,0.2105,0.0526,0.2105,0.2105,0.1053,0.1579,0.1579,0.1579,0.0526,0.2105,0.0526,0.1053,0.2105,0.2105,0.1579,0.0526,0.1053,0.0,0.3158,0.2632,0.1579,0.3158,0.3684,0.4737,1.0,0.3158,0.3158,0.4211,0.3684,0.3684,0.0526
0.1667,0.1818,0.2222,0.2222,0.2,0.2222,0.2222,0.2222,0.2222,0.4,0.1,0.0,0.1,0.2,0.1,0.1111,0.3333,0.0,0.0,0.1111,0.1111,0.2222,0.3333,0.2,0.3,0.1111,0.0,0.2308,0.1176,0.1429,0.1111,0.125,0.1429,0.125,0.16,0.0909,0.12,0.12,0.1111,0.08,0.1667,0.125,0.1364,0.1765,0.1429,0.15,0.1875,0.0,0.2222,0.1818,0.1111,0.2,0.2222,0.1111,0.1333,0.2222,0.0,0.1111,0.1538,0.1667,0.2,0.0,0.2222,0.0,0.25,0.2,0.2222,0.6667,0.5455,0.4286,0.3158,1.0,0.4615,0.5385,0.6,0.5385,0.0
0.3846,0.2308,0.2308,0.1538,0.2308,0.1538,0.2308,0.1538,0.1538,0.3077,0.0769,0.0,0.0769,0.2667,0.2308,0.0769,0.2308,0.1538,0.1538,0.1538,0.0,0.1538,0.1538,0.2,0.2308,0.1538,0.0769,0.1538,0.1176,0.1429,0.1111,0.0833,0.0952,0.125,0.12,0.0909,0.12,0.12,0.1111,0.08,0.1667,0.125,0.2273,0.1765,0.1429,0.15,0.125,0.0,0.2308,0.3077,0.0769,0.1538,0.1538,0.1538,0.0667,0.1538,0.0,0.0,0.3077,0.1538,0.2308,0.0769,0.2308,0.0,0.2308,0.1538,0.2308,0.4615,0.4615,0.4286,0.3158,0.4615,1.0,0.4615,0.5385,0.5385,0.0
0.3077,0.1538,0.0769,0.2308,0.2308,0.2308,0.2308,0.2308,0.1538,0.4615,0.0769,0.0769,0.0,0.2,0.2308,0.0769,0.2308,0.0,0.0769,0.1538,0.0769,0.2308,0.2308,0.2667,0.2308,0.0769,0.0,0.2308,0.1471,0.1714,0.1481,0.0833,0.1429,0.125,0.2,0.0909,0.12,0.08,0.1111,0.12,0.1667,0.125,0.1364,0.1765,0.1429,0.15,0.125,0.0,0.2308,0.2308,0.0769,0.2308,0.2308,0.0769,0.0667,0.3077,0.0,0.0769,0.2308,0.1538,0.1538,0.0769,0.1538,0.0,0.3077,0.2308,0.1538,0.4615,0.4615,0.5,0.4211,0.5385,0.4615,1.0,0.4615,0.4615,0.0
0.25,0.1818,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.4,0.0,0.0,0.0,0.2,0.1,0.1,0.3,0.2,0.0,0.1,0.0,0.2,0.2,0.2667,0.2,0.2,0.0,0.1538,0.1176,0.1429,0.1111,0.0833,0.1429,0.1667,0.16,0.0909,0.08,0.12,0.1111,0.08,0.2083,0.2083,0.1818,0.1176,0.1905,0.15,0.125,0.1,0.3,0.1818,0.1,0.2,0.2,0.1,0.1333,0.2,0.1,0.0,0.2308,0.1667,0.2,0.0,0.2,0.0,0.25,0.2,0.2,0.6,0.6364,0.5,0.3684,0.6,0.5385,0.4615,1.0,0.5385,0.1
0.2308,0.2308,0.1538,0.1538,0.1538,0.1538,0.2308,0.2308,0.1538,0.3077,0.0,0.0,0.0769,0.1333,0.1538,0.1538,0.2308,0.0,0.1538,0.1538,0.0,0.1538,0.2308,0.2,0.2308,0.1538,0.0,0.2308,0.1176,0.1143,0.0741,0.125,0.1429,0.125,0.16,0.0909,0.08,0.16,0.1111,0.12,0.1667,0.125,0.1364,0.1765,0.1905,0.15,0.1875,0.0769,0.2308,0.2308,0.0769,0.3077,0.1538,0.1538,0.1333,0.1538,0.0,0.0769,0.1538,0.1538,0.2308,0.0,0.1538,0.0,0.2308,0.1538,0.2308,0.5385,0.4615,0.5,0.3684,0.5385,0.5385,0.4615,0.5385,1.0,0.0
0.0,0.0,0.0,0.0,0.1,0.0,0.1111,0.1111,0.125,0.0,0.0,0.0,0.1,0.1333,0.0,0.0,0.0,0.1429,0.0,0.1111,0.0,0.125,0.0,0.0667,0.0,0.0,0.1429,0.0,0.0588,0.0286,0.037,0.0833,0.0952,0.0,0.08,0.0455,0.08,0.04,0.0556,0.04,0.0417,0.0417,0.0455,0.0588,0.0476,0.05,0.0,0.0,0.125,0.0909,0.1111,0.1,0.0,0.0,0.0667,0.1111,0.1429,0.1429,0.0769,0.0833,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.1818,0.0,0.0526,0.0,0.0,0.0,0.1,0.0,1.0
